,max_depth,min_samples_split,min_samples_leaf,Accuracy,AUC_ROC
438,4.0,2.0,13.0,0.8919980363279333,0.9051217405349982
439,4.0,2.0,15.0,0.8919980363279333,0.9051217405349982
440,4.0,2.0,17.0,0.8919980363279333,0.9051217405349982
441,4.0,2.0,19.0,0.8919980363279333,0.9051217405349982
442,4.0,2.0,21.0,0.8919980363279333,0.9051217405349982
443,4.0,2.0,23.0,0.8919980363279333,0.9051217405349982
444,4.0,4.0,1.0,0.8919980363279333,0.9051217405349982
445,4.0,4.0,3.0,0.8919980363279333,0.9051217405349982
446,4.0,4.0,5.0,0.8919980363279333,0.9051217405349982
447,4.0,4.0,7.0,0.8919980363279333,0.9051217405349982
448,4.0,4.0,9.0,0.8919980363279333,0.9051217405349982
449,4.0,4.0,11.0,0.8919980363279333,0.9051217405349982
450,4.0,4.0,13.0,0.8919980363279333,0.9051217405349982
451,4.0,4.0,15.0,0.8919980363279333,0.9051217405349982
452,4.0,4.0,17.0,0.8919980363279333,0.9051217405349982
453,4.0,4.0,19.0,0.8919980363279333,0.9051217405349982
454,4.0,4.0,21.0,0.8919980363279333,0.9051217405349982
455,4.0,4.0,23.0,0.8919980363279333,0.9051217405349982
456,4.0,6.0,1.0,0.8919980363279333,0.9051217405349982
457,4.0,6.0,3.0,0.8919980363279333,0.9051217405349982
458,4.0,6.0,5.0,0.8919980363279333,0.9051217405349982
459,4.0,6.0,7.0,0.8919980363279333,0.9051217405349982
460,4.0,6.0,9.0,0.8919980363279333,0.9051217405349982
461,4.0,6.0,11.0,0.8919980363279333,0.9051217405349982
462,4.0,6.0,13.0,0.8919980363279333,0.9051217405349982
463,4.0,6.0,15.0,0.8919980363279333,0.9051217405349982
464,4.0,6.0,17.0,0.8919980363279333,0.9051217405349982
465,4.0,6.0,19.0,0.8919980363279333,0.9051217405349982
466,4.0,6.0,21.0,0.8919980363279333,0.9051217405349982
467,4.0,6.0,23.0,0.8919980363279333,0.9051217405349982
468,4.0,8.0,1.0,0.8919980363279333,0.9051217405349982
469,4.0,8.0,3.0,0.8919980363279333,0.9051217405349982
470,4.0,8.0,5.0,0.8919980363279333,0.9051217405349982
471,4.0,8.0,7.0,0.8919980363279333,0.9051217405349982
472,4.0,8.0,9.0,0.8919980363279333,0.9051217405349982
473,4.0,8.0,11.0,0.8919980363279333,0.9051217405349982
474,4.0,8.0,13.0,0.8919980363279333,0.9051217405349982
475,4.0,8.0,15.0,0.8919980363279333,0.9051217405349982
476,4.0,8.0,17.0,0.8919980363279333,0.9051217405349982
477,4.0,8.0,19.0,0.8919980363279333,0.9051217405349982
478,4.0,8.0,21.0,0.8919980363279333,0.9051217405349982
479,4.0,8.0,23.0,0.8919980363279333,0.9051217405349982
480,4.0,10.0,1.0,0.8919980363279333,0.9051217405349982
481,4.0,10.0,3.0,0.8919980363279333,0.9051217405349982
482,4.0,10.0,5.0,0.8919980363279333,0.9051217405349982
483,4.0,10.0,7.0,0.8919980363279333,0.9051217405349982
484,4.0,10.0,9.0,0.8919980363279333,0.9051217405349982
485,4.0,10.0,11.0,0.8919980363279333,0.9051217405349982
486,4.0,10.0,13.0,0.8919980363279333,0.9051217405349982
487,4.0,10.0,15.0,0.8919980363279333,0.9051217405349982
488,4.0,10.0,17.0,0.8919980363279333,0.9051217405349982
489,4.0,10.0,19.0,0.8919980363279333,0.9051217405349982
490,4.0,10.0,21.0,0.8919980363279333,0.9051217405349982
491,4.0,10.0,23.0,0.8919980363279333,0.9051217405349982
492,4.0,12.0,1.0,0.8919980363279333,0.9051217405349982
493,4.0,12.0,3.0,0.8919980363279333,0.9051217405349982
494,4.0,12.0,5.0,0.8919980363279333,0.9051217405349982
495,4.0,12.0,7.0,0.8919980363279333,0.9051217405349982
496,4.0,12.0,9.0,0.8919980363279333,0.9051217405349982
497,4.0,12.0,11.0,0.8919980363279333,0.9051217405349982
498,4.0,12.0,13.0,0.8919980363279333,0.9051217405349982
499,4.0,12.0,15.0,0.8919980363279333,0.9051217405349982
500,4.0,12.0,17.0,0.8919980363279333,0.9051217405349982
501,4.0,12.0,19.0,0.8919980363279333,0.9051217405349982
502,4.0,12.0,21.0,0.8919980363279333,0.9051217405349982
503,4.0,12.0,23.0,0.8919980363279333,0.9051217405349982
504,4.0,14.0,1.0,0.8919980363279333,0.9051217405349982
505,4.0,14.0,3.0,0.8919980363279333,0.9051217405349982
506,4.0,14.0,5.0,0.8919980363279333,0.9051217405349982
507,4.0,14.0,7.0,0.8919980363279333,0.9051217405349982
508,4.0,14.0,9.0,0.8919980363279333,0.9051217405349982
509,4.0,14.0,11.0,0.8919980363279333,0.9051217405349982
510,4.0,14.0,13.0,0.8919980363279333,0.9051217405349982
511,4.0,14.0,15.0,0.8919980363279333,0.9051217405349982
512,4.0,14.0,17.0,0.8919980363279333,0.9051217405349982
513,4.0,14.0,19.0,0.8919980363279333,0.9051217405349982
514,4.0,14.0,21.0,0.8919980363279333,0.9051217405349982
515,4.0,14.0,23.0,0.8919980363279333,0.9051217405349982
516,4.0,16.0,1.0,0.8919980363279333,0.9051217405349982
517,4.0,16.0,3.0,0.8919980363279333,0.9051217405349982
518,4.0,16.0,5.0,0.8919980363279333,0.9051217405349982
519,4.0,16.0,7.0,0.8919980363279333,0.9051217405349982
520,4.0,16.0,9.0,0.8919980363279333,0.9051217405349982
521,4.0,16.0,11.0,0.8919980363279333,0.9051217405349982
522,4.0,16.0,13.0,0.8919980363279333,0.9051217405349982
523,4.0,16.0,15.0,0.8919980363279333,0.9051217405349982
524,4.0,16.0,17.0,0.8919980363279333,0.9051217405349982
525,4.0,16.0,19.0,0.8919980363279333,0.9051217405349982
526,4.0,16.0,21.0,0.8919980363279333,0.9051217405349982
527,4.0,16.0,23.0,0.8919980363279333,0.9051217405349982
528,4.0,18.0,1.0,0.8919980363279333,0.9051217405349982
529,4.0,18.0,3.0,0.8919980363279333,0.9051217405349982
530,4.0,18.0,5.0,0.8919980363279333,0.9051217405349982
531,4.0,18.0,7.0,0.8919980363279333,0.9051217405349982
532,4.0,18.0,9.0,0.8919980363279333,0.9051217405349982
533,4.0,18.0,11.0,0.8919980363279333,0.9051217405349982
534,4.0,18.0,13.0,0.8919980363279333,0.9051217405349982
535,4.0,18.0,15.0,0.8919980363279333,0.9051217405349982
536,4.0,18.0,17.0,0.8919980363279333,0.9051217405349982
537,4.0,18.0,19.0,0.8919980363279333,0.9051217405349982
538,4.0,18.0,21.0,0.8919980363279333,0.9051217405349982
539,4.0,18.0,23.0,0.8919980363279333,0.9051217405349982
540,4.0,20.0,1.0,0.8919980363279333,0.9051217405349982
541,4.0,20.0,3.0,0.8919980363279333,0.9051217405349982
542,4.0,20.0,5.0,0.8919980363279333,0.9051217405349982
543,4.0,20.0,7.0,0.8919980363279333,0.9051217405349982
544,4.0,20.0,9.0,0.8919980363279333,0.9051217405349982
545,4.0,20.0,11.0,0.8919980363279333,0.9051217405349982
546,4.0,20.0,13.0,0.8919980363279333,0.9051217405349982
547,4.0,20.0,15.0,0.8919980363279333,0.9051217405349982
548,4.0,20.0,17.0,0.8919980363279333,0.9051217405349982
549,4.0,20.0,19.0,0.8919980363279333,0.9051217405349982
550,4.0,20.0,21.0,0.8919980363279333,0.9051217405349982
551,4.0,20.0,23.0,0.8919980363279333,0.9051217405349982
552,4.0,22.0,1.0,0.8919980363279333,0.9051217405349982
553,4.0,22.0,3.0,0.8919980363279333,0.9051217405349982
554,4.0,22.0,5.0,0.8919980363279333,0.9051217405349982
555,4.0,22.0,7.0,0.8919980363279333,0.9051217405349982
556,4.0,22.0,9.0,0.8919980363279333,0.9051217405349982
557,4.0,22.0,11.0,0.8919980363279333,0.9051217405349982
558,4.0,22.0,13.0,0.8919980363279333,0.9051217405349982
559,4.0,22.0,15.0,0.8919980363279333,0.9051217405349982
560,4.0,22.0,17.0,0.8919980363279333,0.9051217405349982
561,4.0,22.0,19.0,0.8919980363279333,0.9051217405349982
562,4.0,22.0,21.0,0.8919980363279333,0.9051217405349982
563,4.0,22.0,23.0,0.8919980363279333,0.9051217405349982
564,4.0,24.0,1.0,0.8919980363279333,0.9051217405349982
565,4.0,24.0,3.0,0.8919980363279333,0.9051217405349982
566,4.0,24.0,5.0,0.8919980363279333,0.9051217405349982
567,4.0,24.0,7.0,0.8919980363279333,0.9051217405349982
568,4.0,24.0,9.0,0.8919980363279333,0.9051217405349982
569,4.0,24.0,11.0,0.8919980363279333,0.9051217405349982
570,4.0,24.0,13.0,0.8919980363279333,0.9051217405349982
571,4.0,24.0,15.0,0.8919980363279333,0.9051217405349982
572,4.0,24.0,17.0,0.8919980363279333,0.9051217405349982
573,4.0,24.0,19.0,0.8919980363279333,0.9051217405349982
574,4.0,24.0,21.0,0.8919980363279333,0.9051217405349982
575,4.0,24.0,23.0,0.8919980363279333,0.9051217405349982
576,5.0,2.0,1.0,0.8905252822778595,0.9104187003574613
577,5.0,2.0,3.0,0.8905252822778595,0.9104187003574613
578,5.0,2.0,5.0,0.8905252822778595,0.9104187003574613
579,5.0,2.0,7.0,0.8905252822778595,0.9104187003574613
580,5.0,2.0,9.0,0.8905252822778595,0.9104187003574613
581,5.0,2.0,11.0,0.8902798232695139,0.9133322916154586
582,5.0,2.0,13.0,0.8902798232695139,0.9133322916154586
583,5.0,2.0,15.0,0.8902798232695139,0.9133322916154586
584,5.0,2.0,17.0,0.8902798232695139,0.9133322916154586
585,5.0,2.0,19.0,0.8902798232695139,0.9133322916154586
586,5.0,2.0,21.0,0.8902798232695139,0.9133322916154586
587,5.0,2.0,23.0,0.8902798232695139,0.9133322916154586
588,5.0,4.0,1.0,0.8905252822778595,0.9104187003574613
589,5.0,4.0,3.0,0.8905252822778595,0.9104187003574613
590,5.0,4.0,5.0,0.8905252822778595,0.9104187003574613
591,5.0,4.0,7.0,0.8905252822778595,0.9104187003574613
592,5.0,4.0,9.0,0.8905252822778595,0.9104187003574613
593,5.0,4.0,11.0,0.8902798232695139,0.9133322916154586
594,5.0,4.0,13.0,0.8902798232695139,0.9133322916154586
595,5.0,4.0,15.0,0.8902798232695139,0.9133322916154586
596,5.0,4.0,17.0,0.8902798232695139,0.9133322916154586
597,5.0,4.0,19.0,0.8902798232695139,0.9133322916154586
598,5.0,4.0,21.0,0.8902798232695139,0.9133322916154586
599,5.0,4.0,23.0,0.8902798232695139,0.9133322916154586
600,5.0,6.0,1.0,0.8905252822778595,0.9104187003574613
601,5.0,6.0,3.0,0.8905252822778595,0.9104187003574613
602,5.0,6.0,5.0,0.8905252822778595,0.9104187003574613
603,5.0,6.0,7.0,0.8905252822778595,0.9104187003574613
604,5.0,6.0,9.0,0.8905252822778595,0.9104187003574613
605,5.0,6.0,11.0,0.8902798232695139,0.9133322916154586
606,5.0,6.0,13.0,0.8902798232695139,0.9133322916154586
607,5.0,6.0,15.0,0.8902798232695139,0.9133322916154586
608,5.0,6.0,17.0,0.8902798232695139,0.9133322916154586
609,5.0,6.0,19.0,0.8902798232695139,0.9133322916154586
610,5.0,6.0,21.0,0.8902798232695139,0.9133322916154586
611,5.0,6.0,23.0,0.8902798232695139,0.9133322916154586
612,5.0,8.0,1.0,0.8905252822778595,0.9104187003574613
613,5.0,8.0,3.0,0.8905252822778595,0.9104187003574613
614,5.0,8.0,5.0,0.8905252822778595,0.9104187003574613
615,5.0,8.0,7.0,0.8905252822778595,0.9104187003574613
616,5.0,8.0,9.0,0.8905252822778595,0.9104187003574613
617,5.0,8.0,11.0,0.8902798232695139,0.9133322916154586
618,5.0,8.0,13.0,0.8902798232695139,0.9133322916154586
619,5.0,8.0,15.0,0.8902798232695139,0.9133322916154586
620,5.0,8.0,17.0,0.8902798232695139,0.9133322916154586
621,5.0,8.0,19.0,0.8902798232695139,0.9133322916154586
622,5.0,8.0,21.0,0.8902798232695139,0.9133322916154586
623,5.0,8.0,23.0,0.8902798232695139,0.9133322916154586
624,5.0,10.0,1.0,0.8905252822778595,0.9104187003574613
625,5.0,10.0,3.0,0.8905252822778595,0.9104187003574613
626,5.0,10.0,5.0,0.8905252822778595,0.9104187003574613
627,5.0,10.0,7.0,0.8905252822778595,0.9104187003574613
628,5.0,10.0,9.0,0.8905252822778595,0.9104187003574613
629,5.0,10.0,11.0,0.8902798232695139,0.9133322916154586
630,5.0,10.0,13.0,0.8902798232695139,0.9133322916154586
631,5.0,10.0,15.0,0.8902798232695139,0.9133322916154586
632,5.0,10.0,17.0,0.8902798232695139,0.9133322916154586
633,5.0,10.0,19.0,0.8902798232695139,0.9133322916154586
634,5.0,10.0,21.0,0.8902798232695139,0.9133322916154586
635,5.0,10.0,23.0,0.8902798232695139,0.9133322916154586
636,5.0,12.0,1.0,0.8905252822778595,0.9104187003574613
637,5.0,12.0,3.0,0.8905252822778595,0.9104187003574613
638,5.0,12.0,5.0,0.8905252822778595,0.9104187003574613
639,5.0,12.0,7.0,0.8905252822778595,0.9104187003574613
640,5.0,12.0,9.0,0.8905252822778595,0.9104187003574613
641,5.0,12.0,11.0,0.8902798232695139,0.9133322916154586
642,5.0,12.0,13.0,0.8902798232695139,0.9133322916154586
643,5.0,12.0,15.0,0.8902798232695139,0.9133322916154586
644,5.0,12.0,17.0,0.8902798232695139,0.9133322916154586
645,5.0,12.0,19.0,0.8902798232695139,0.9133322916154586
646,5.0,12.0,21.0,0.8902798232695139,0.9133322916154586
647,5.0,12.0,23.0,0.8902798232695139,0.9133322916154586
648,5.0,14.0,1.0,0.8905252822778595,0.9104187003574613
649,5.0,14.0,3.0,0.8905252822778595,0.9104187003574613
650,5.0,14.0,5.0,0.8905252822778595,0.9104187003574613
651,5.0,14.0,7.0,0.8905252822778595,0.9104187003574613
652,5.0,14.0,9.0,0.8905252822778595,0.9104187003574613
653,5.0,14.0,11.0,0.8902798232695139,0.9133322916154586
654,5.0,14.0,13.0,0.8902798232695139,0.9133322916154586
655,5.0,14.0,15.0,0.8902798232695139,0.9133322916154586
656,5.0,14.0,17.0,0.8902798232695139,0.9133322916154586
657,5.0,14.0,19.0,0.8902798232695139,0.9133322916154586
658,5.0,14.0,21.0,0.8902798232695139,0.9133322916154586
659,5.0,14.0,23.0,0.8902798232695139,0.9133322916154586
660,5.0,16.0,1.0,0.8905252822778595,0.9104187003574613
661,5.0,16.0,3.0,0.8905252822778595,0.9104187003574613
662,5.0,16.0,5.0,0.8905252822778595,0.9104187003574613
663,5.0,16.0,7.0,0.8905252822778595,0.9104187003574613
664,5.0,16.0,9.0,0.8905252822778595,0.9104187003574613
665,5.0,16.0,11.0,0.8902798232695139,0.9133322916154586
666,5.0,16.0,13.0,0.8902798232695139,0.9133322916154586
667,5.0,16.0,15.0,0.8902798232695139,0.9133322916154586
668,5.0,16.0,17.0,0.8902798232695139,0.9133322916154586
669,5.0,16.0,19.0,0.8902798232695139,0.9133322916154586
670,5.0,16.0,21.0,0.8902798232695139,0.9133322916154586
671,5.0,16.0,23.0,0.8902798232695139,0.9133322916154586
672,5.0,18.0,1.0,0.8905252822778595,0.9104187003574613
673,5.0,18.0,3.0,0.8905252822778595,0.9104187003574613
674,5.0,18.0,5.0,0.8905252822778595,0.9104187003574613
675,5.0,18.0,7.0,0.8905252822778595,0.9104187003574613
676,5.0,18.0,9.0,0.8905252822778595,0.9104187003574613
677,5.0,18.0,11.0,0.8902798232695139,0.9133322916154586
678,5.0,18.0,13.0,0.8902798232695139,0.9133322916154586
679,5.0,18.0,15.0,0.8902798232695139,0.9133322916154586
680,5.0,18.0,17.0,0.8902798232695139,0.9133322916154586
681,5.0,18.0,19.0,0.8902798232695139,0.9133322916154586
682,5.0,18.0,21.0,0.8902798232695139,0.9133322916154586
683,5.0,18.0,23.0,0.8902798232695139,0.9133322916154586
684,5.0,20.0,1.0,0.8905252822778595,0.9104187003574613
685,5.0,20.0,3.0,0.8905252822778595,0.9104187003574613
686,5.0,20.0,5.0,0.8905252822778595,0.9104187003574613
687,5.0,20.0,7.0,0.8905252822778595,0.9104187003574613
688,5.0,20.0,9.0,0.8905252822778595,0.9104187003574613
689,5.0,20.0,11.0,0.8902798232695139,0.9133322916154586
690,5.0,20.0,13.0,0.8902798232695139,0.9133322916154586
691,5.0,20.0,15.0,0.8902798232695139,0.9133322916154586
692,5.0,20.0,17.0,0.8902798232695139,0.9133322916154586
693,5.0,20.0,19.0,0.8902798232695139,0.9133322916154586
694,5.0,20.0,21.0,0.8902798232695139,0.9133322916154586
695,5.0,20.0,23.0,0.8902798232695139,0.9133322916154586
696,5.0,22.0,1.0,0.8905252822778595,0.9104187003574613
697,5.0,22.0,3.0,0.8905252822778595,0.9104187003574613
698,5.0,22.0,5.0,0.8905252822778595,0.9104187003574613
699,5.0,22.0,7.0,0.8905252822778595,0.9104187003574613
700,5.0,22.0,9.0,0.8905252822778595,0.9104187003574613
701,5.0,22.0,11.0,0.8902798232695139,0.9133322916154586
702,5.0,22.0,13.0,0.8902798232695139,0.9133322916154586
703,5.0,22.0,15.0,0.8902798232695139,0.9133322916154586
704,5.0,22.0,17.0,0.8902798232695139,0.9133322916154586
705,5.0,22.0,19.0,0.8902798232695139,0.9133322916154586
706,5.0,22.0,21.0,0.8902798232695139,0.9133322916154586
707,5.0,22.0,23.0,0.8902798232695139,0.9133322916154586
708,5.0,24.0,1.0,0.8905252822778595,0.9104187003574613
709,5.0,24.0,3.0,0.8905252822778595,0.9104187003574613
710,5.0,24.0,5.0,0.8905252822778595,0.9104187003574613
711,5.0,24.0,7.0,0.8905252822778595,0.9104187003574613
712,5.0,24.0,9.0,0.8905252822778595,0.9104187003574613
713,5.0,24.0,11.0,0.8902798232695139,0.9133322916154586
714,5.0,24.0,13.0,0.8902798232695139,0.9133322916154586
715,5.0,24.0,15.0,0.8902798232695139,0.9133322916154586
716,5.0,24.0,17.0,0.8902798232695139,0.9133322916154586
717,5.0,24.0,19.0,0.8902798232695139,0.9133322916154586
718,5.0,24.0,21.0,0.8902798232695139,0.9133322916154586
719,5.0,24.0,23.0,0.8902798232695139,0.9133322916154586
720,6.0,2.0,1.0,0.9108983799705449,0.9168516008511655
721,6.0,2.0,3.0,0.9108983799705449,0.9168516008511655
722,6.0,2.0,5.0,0.9106529209621993,0.9167190451777826
723,6.0,2.0,7.0,0.9106529209621993,0.9167190451777826
724,6.0,2.0,9.0,0.9106529209621993,0.9167190451777826
725,6.0,2.0,11.0,0.9113892979872361,0.918639785663621
726,6.0,2.0,13.0,0.9118802160039273,0.9189048970103868
727,6.0,2.0,15.0,0.9111438389788905,0.9200303034559283
728,6.0,2.0,17.0,0.9131075110456554,0.9195676753773008
729,6.0,2.0,19.0,0.9123711340206185,0.9191700083571522
730,6.0,2.0,21.0,0.9123711340206185,0.9191700083571522
731,6.0,2.0,23.0,0.9140893470790378,0.9185748246051421
732,6.0,4.0,1.0,0.9108983799705449,0.9168516008511655
733,6.0,4.0,3.0,0.9108983799705449,0.9168516008511655
734,6.0,4.0,5.0,0.9106529209621993,0.9167190451777826
735,6.0,4.0,7.0,0.9106529209621993,0.9167190451777826
736,6.0,4.0,9.0,0.9106529209621993,0.9167190451777826
737,6.0,4.0,11.0,0.9113892979872361,0.918639785663621
738,6.0,4.0,13.0,0.9121256750122729,0.9190374526837694
739,6.0,4.0,15.0,0.9111438389788905,0.9200303034559283
740,6.0,4.0,17.0,0.9131075110456554,0.9195676753773008
741,6.0,4.0,19.0,0.9123711340206185,0.9191700083571522
742,6.0,4.0,21.0,0.9123711340206185,0.9191700083571522
743,6.0,4.0,23.0,0.9140893470790378,0.9185748246051421
744,6.0,6.0,1.0,0.9108983799705449,0.9168516008511655
745,6.0,6.0,3.0,0.9108983799705449,0.9168516008511655
746,6.0,6.0,5.0,0.9106529209621993,0.9167190451777826
747,6.0,6.0,7.0,0.9106529209621993,0.9167190451777826
748,6.0,6.0,9.0,0.9106529209621993,0.9167190451777826
749,6.0,6.0,11.0,0.9118802160039273,0.9189048970103868
750,6.0,6.0,13.0,0.9118802160039273,0.9189048970103868
751,6.0,6.0,15.0,0.9111438389788905,0.9200303034559283
752,6.0,6.0,17.0,0.9131075110456554,0.9195676753773008
753,6.0,6.0,19.0,0.9123711340206185,0.9191700083571522
754,6.0,6.0,21.0,0.9123711340206185,0.9191700083571522
755,6.0,6.0,23.0,0.9140893470790378,0.9185748246051421
756,6.0,8.0,1.0,0.9106529209621993,0.9167190451777826
757,6.0,8.0,3.0,0.9106529209621993,0.9167190451777826
758,6.0,8.0,5.0,0.9106529209621993,0.9167190451777826
759,6.0,8.0,7.0,0.9106529209621993,0.9167190451777826
760,6.0,8.0,9.0,0.9106529209621993,0.9167190451777826
761,6.0,8.0,11.0,0.9113892979872361,0.918639785663621
762,6.0,8.0,13.0,0.9118802160039273,0.9189048970103868
763,6.0,8.0,15.0,0.9111438389788905,0.9200303034559283
764,6.0,8.0,17.0,0.9131075110456554,0.9195676753773008
765,6.0,8.0,19.0,0.9123711340206185,0.9191700083571522
766,6.0,8.0,21.0,0.9123711340206185,0.9191700083571522
767,6.0,8.0,23.0,0.9140893470790378,0.9185748246051421
768,6.0,10.0,1.0,0.9106529209621993,0.9167190451777826
769,6.0,10.0,3.0,0.9106529209621993,0.9167190451777826
770,6.0,10.0,5.0,0.9106529209621993,0.9167190451777826
771,6.0,10.0,7.0,0.9106529209621993,0.9167190451777826
772,6.0,10.0,9.0,0.9106529209621993,0.9167190451777826
773,6.0,10.0,11.0,0.9116347569955817,0.9187723413370039
774,6.0,10.0,13.0,0.9121256750122729,0.9190374526837694
775,6.0,10.0,15.0,0.9111438389788905,0.9200303034559283
776,6.0,10.0,17.0,0.9131075110456554,0.9195676753773008
777,6.0,10.0,19.0,0.9123711340206185,0.9191700083571522
778,6.0,10.0,21.0,0.9123711340206185,0.9191700083571522
779,6.0,10.0,23.0,0.9140893470790378,0.9185748246051421
780,6.0,12.0,1.0,0.9106529209621993,0.9167190451777826
781,6.0,12.0,3.0,0.9106529209621993,0.9167190451777826
782,6.0,12.0,5.0,0.9106529209621993,0.9167190451777826
783,6.0,12.0,7.0,0.9106529209621993,0.9167190451777826
784,6.0,12.0,9.0,0.9106529209621993,0.9167190451777826
785,6.0,12.0,11.0,0.9118802160039273,0.9189048970103868
786,6.0,12.0,13.0,0.9118802160039273,0.9189048970103868
787,6.0,12.0,15.0,0.9111438389788905,0.9200303034559283
788,6.0,12.0,17.0,0.9131075110456554,0.9195676753773008
789,6.0,12.0,19.0,0.9123711340206185,0.9191700083571522
790,6.0,12.0,21.0,0.9123711340206185,0.9191700083571522
791,6.0,12.0,23.0,0.9140893470790378,0.9185748246051421
792,6.0,14.0,1.0,0.9106529209621993,0.9167190451777826
793,6.0,14.0,3.0,0.9106529209621993,0.9167190451777826
794,6.0,14.0,5.0,0.9106529209621993,0.9167190451777826
795,6.0,14.0,7.0,0.9106529209621993,0.9167190451777826
796,6.0,14.0,9.0,0.9106529209621993,0.9167190451777826
797,6.0,14.0,11.0,0.9116347569955817,0.9187723413370039
798,6.0,14.0,13.0,0.9111438389788905,0.9185072299902383
799,6.0,14.0,15.0,0.9111438389788905,0.9200303034559283
800,6.0,14.0,17.0,0.9131075110456554,0.9195676753773008
801,6.0,14.0,19.0,0.9123711340206185,0.9191700083571522
802,6.0,14.0,21.0,0.9123711340206185,0.9191700083571522
803,6.0,14.0,23.0,0.9140893470790378,0.9185748246051421
804,6.0,16.0,1.0,0.9106529209621993,0.9167190451777826
805,6.0,16.0,3.0,0.9106529209621993,0.9167190451777826
806,6.0,16.0,5.0,0.9106529209621993,0.9167190451777826
807,6.0,16.0,7.0,0.9106529209621993,0.9167190451777826
808,6.0,16.0,9.0,0.9106529209621993,0.9167190451777826
809,6.0,16.0,11.0,0.9118802160039273,0.9189048970103868
810,6.0,16.0,13.0,0.9118802160039273,0.9189048970103868
811,6.0,16.0,15.0,0.9111438389788905,0.9200303034559283
812,6.0,16.0,17.0,0.9131075110456554,0.9195676753773008
813,6.0,16.0,19.0,0.9123711340206185,0.9191700083571522
814,6.0,16.0,21.0,0.9123711340206185,0.9191700083571522
815,6.0,16.0,23.0,0.9140893470790378,0.9185748246051421
816,6.0,18.0,1.0,0.9106529209621993,0.9167190451777826
817,6.0,18.0,3.0,0.9106529209621993,0.9167190451777826
818,6.0,18.0,5.0,0.9106529209621993,0.9167190451777826
819,6.0,18.0,7.0,0.9106529209621993,0.9167190451777826
820,6.0,18.0,9.0,0.9106529209621993,0.9167190451777826
821,6.0,18.0,11.0,0.9116347569955817,0.9187723413370039
822,6.0,18.0,13.0,0.9118802160039273,0.9189048970103868
823,6.0,18.0,15.0,0.9111438389788905,0.9200303034559283
824,6.0,18.0,17.0,0.9131075110456554,0.9195676753773008
825,6.0,18.0,19.0,0.9123711340206185,0.9191700083571522
826,6.0,18.0,21.0,0.9123711340206185,0.9191700083571522
827,6.0,18.0,23.0,0.9140893470790378,0.9185748246051421
828,6.0,20.0,1.0,0.9106529209621993,0.9167190451777826
829,6.0,20.0,3.0,0.9106529209621993,0.9167190451777826
830,6.0,20.0,5.0,0.9106529209621993,0.9167190451777826
831,6.0,20.0,7.0,0.9106529209621993,0.9167190451777826
832,6.0,20.0,9.0,0.9106529209621993,0.9167190451777826
833,6.0,20.0,11.0,0.9113892979872361,0.918639785663621
834,6.0,20.0,13.0,0.9118802160039273,0.9189048970103868
835,6.0,20.0,15.0,0.9111438389788905,0.9200303034559283
836,6.0,20.0,17.0,0.9131075110456554,0.9195676753773008
837,6.0,20.0,19.0,0.9123711340206185,0.9191700083571522
838,6.0,20.0,21.0,0.9123711340206185,0.9191700083571522
839,6.0,20.0,23.0,0.9140893470790378,0.9185748246051421
840,6.0,22.0,1.0,0.9106529209621993,0.9167190451777826
841,6.0,22.0,3.0,0.9106529209621993,0.9167190451777826
842,6.0,22.0,5.0,0.9106529209621993,0.9167190451777826
843,6.0,22.0,7.0,0.9106529209621993,0.9167190451777826
844,6.0,22.0,9.0,0.9106529209621993,0.9167190451777826
845,6.0,22.0,11.0,0.9118802160039273,0.9189048970103868
846,6.0,22.0,13.0,0.9121256750122729,0.9190374526837694
847,6.0,22.0,15.0,0.9108983799705449,0.9198977477825454
848,6.0,22.0,17.0,0.9131075110456554,0.9195676753773008
849,6.0,22.0,19.0,0.9123711340206185,0.9191700083571522
850,6.0,22.0,21.0,0.9123711340206185,0.9191700083571522
851,6.0,22.0,23.0,0.9140893470790378,0.9185748246051421
852,6.0,24.0,1.0,0.9106529209621993,0.9167190451777826
853,6.0,24.0,3.0,0.9106529209621993,0.9167190451777826
854,6.0,24.0,5.0,0.9106529209621993,0.9167190451777826
855,6.0,24.0,7.0,0.9106529209621993,0.9167190451777826
856,6.0,24.0,9.0,0.9106529209621993,0.9167190451777826
857,6.0,24.0,11.0,0.9113892979872361,0.918639785663621
858,6.0,24.0,13.0,0.9118802160039273,0.9189048970103868
859,6.0,24.0,15.0,0.9111438389788905,0.9200303034559283
860,6.0,24.0,17.0,0.9131075110456554,0.9195676753773008
861,6.0,24.0,19.0,0.9123711340206185,0.9191700083571522
862,6.0,24.0,21.0,0.9123711340206185,0.9191700083571522
863,6.0,24.0,23.0,0.9140893470790378,0.9185748246051421
864,7.0,2.0,1.0,0.9162984781541482,0.9151986052685175
865,7.0,2.0,3.0,0.9155621011291114,0.9148009382483689
866,7.0,2.0,5.0,0.9140893470790378,0.914005604208072
867,7.0,2.0,7.0,0.913352970054001,0.9136079371879234
868,7.0,2.0,9.0,0.913352970054001,0.9136079371879234
869,7.0,2.0,11.0,0.9126165930289641,0.9162564170991552
870,7.0,2.0,13.0,0.9121256750122729,0.9175143792180794
871,7.0,2.0,15.0,0.9096710849288169,0.9161888224842513
872,7.0,2.0,17.0,0.9116347569955817,0.9172492678713139
873,7.0,2.0,19.0,0.9118802160039273,0.9173818235446967
