,max_depth,min_samples_split,min_samples_leaf,Accuracy,AUC_ROC
488,4.0,10.0,17.0,0.83984375,0.8179425837320574
489,4.0,10.0,19.0,0.859375,0.8311004784688996
490,4.0,10.0,21.0,0.859375,0.8261562998405104
491,4.0,10.0,23.0,0.85546875,0.8185805422647529
492,4.0,12.0,1.0,0.84765625,0.818261562998405
493,4.0,12.0,3.0,0.83984375,0.8129984051036683
494,4.0,12.0,5.0,0.83984375,0.8129984051036683
495,4.0,12.0,7.0,0.8359375,0.8054226475279107
496,4.0,12.0,9.0,0.8359375,0.8054226475279107
497,4.0,12.0,11.0,0.83984375,0.8179425837320574
498,4.0,12.0,13.0,0.83984375,0.8179425837320574
499,4.0,12.0,15.0,0.83984375,0.8179425837320574
500,4.0,12.0,17.0,0.83984375,0.8179425837320574
501,4.0,12.0,19.0,0.859375,0.8311004784688996
502,4.0,12.0,21.0,0.859375,0.8261562998405104
503,4.0,12.0,23.0,0.85546875,0.8185805422647529
504,4.0,14.0,1.0,0.84375,0.8156299840510367
505,4.0,14.0,3.0,0.83984375,0.8129984051036683
506,4.0,14.0,5.0,0.83984375,0.8129984051036683
507,4.0,14.0,7.0,0.8359375,0.8054226475279107
508,4.0,14.0,9.0,0.8359375,0.8054226475279107
509,4.0,14.0,11.0,0.83984375,0.8179425837320574
510,4.0,14.0,13.0,0.83984375,0.8179425837320574
511,4.0,14.0,15.0,0.83984375,0.8179425837320574
512,4.0,14.0,17.0,0.83984375,0.8179425837320574
513,4.0,14.0,19.0,0.859375,0.8311004784688996
514,4.0,14.0,21.0,0.859375,0.8261562998405104
515,4.0,14.0,23.0,0.85546875,0.8185805422647529
516,4.0,16.0,1.0,0.84375,0.8156299840510367
517,4.0,16.0,3.0,0.83984375,0.8129984051036683
518,4.0,16.0,5.0,0.83984375,0.8129984051036683
519,4.0,16.0,7.0,0.8359375,0.8054226475279107
520,4.0,16.0,9.0,0.8359375,0.8054226475279107
521,4.0,16.0,11.0,0.83984375,0.8179425837320574
522,4.0,16.0,13.0,0.83984375,0.8179425837320574
523,4.0,16.0,15.0,0.83984375,0.8179425837320574
524,4.0,16.0,17.0,0.83984375,0.8179425837320574
525,4.0,16.0,19.0,0.859375,0.8311004784688996
526,4.0,16.0,21.0,0.859375,0.8261562998405104
527,4.0,16.0,23.0,0.85546875,0.8185805422647529
528,4.0,18.0,1.0,0.84765625,0.818261562998405
529,4.0,18.0,3.0,0.83984375,0.8129984051036683
530,4.0,18.0,5.0,0.83984375,0.8129984051036683
531,4.0,18.0,7.0,0.8359375,0.8054226475279107
532,4.0,18.0,9.0,0.8359375,0.8054226475279107
533,4.0,18.0,11.0,0.83984375,0.8179425837320574
534,4.0,18.0,13.0,0.83984375,0.8179425837320574
535,4.0,18.0,15.0,0.83984375,0.8179425837320574
536,4.0,18.0,17.0,0.83984375,0.8179425837320574
537,4.0,18.0,19.0,0.859375,0.8311004784688996
538,4.0,18.0,21.0,0.859375,0.8261562998405104
539,4.0,18.0,23.0,0.85546875,0.8185805422647529
540,4.0,20.0,1.0,0.84765625,0.818261562998405
541,4.0,20.0,3.0,0.84375,0.8156299840510367
542,4.0,20.0,5.0,0.83984375,0.8129984051036683
543,4.0,20.0,7.0,0.8359375,0.8054226475279107
544,4.0,20.0,9.0,0.8359375,0.8054226475279107
545,4.0,20.0,11.0,0.83984375,0.8179425837320574
546,4.0,20.0,13.0,0.83984375,0.8179425837320574
547,4.0,20.0,15.0,0.83984375,0.8179425837320574
548,4.0,20.0,17.0,0.83984375,0.8179425837320574
549,4.0,20.0,19.0,0.859375,0.8311004784688996
550,4.0,20.0,21.0,0.859375,0.8261562998405104
551,4.0,20.0,23.0,0.85546875,0.8185805422647529
552,4.0,22.0,1.0,0.84765625,0.818261562998405
553,4.0,22.0,3.0,0.83984375,0.8129984051036683
554,4.0,22.0,5.0,0.83984375,0.8129984051036683
555,4.0,22.0,7.0,0.8359375,0.8054226475279107
556,4.0,22.0,9.0,0.8359375,0.8054226475279107
557,4.0,22.0,11.0,0.83984375,0.8179425837320574
558,4.0,22.0,13.0,0.83984375,0.8179425837320574
559,4.0,22.0,15.0,0.83984375,0.8179425837320574
560,4.0,22.0,17.0,0.83984375,0.8179425837320574
561,4.0,22.0,19.0,0.859375,0.8311004784688996
562,4.0,22.0,21.0,0.859375,0.8261562998405104
563,4.0,22.0,23.0,0.85546875,0.8185805422647529
564,4.0,24.0,1.0,0.84765625,0.818261562998405
565,4.0,24.0,3.0,0.83984375,0.8129984051036683
566,4.0,24.0,5.0,0.83984375,0.8129984051036683
567,4.0,24.0,7.0,0.8359375,0.8054226475279107
568,4.0,24.0,9.0,0.8359375,0.8054226475279107
569,4.0,24.0,11.0,0.83984375,0.8179425837320574
570,4.0,24.0,13.0,0.83984375,0.8179425837320574
571,4.0,24.0,15.0,0.83984375,0.8179425837320574
572,4.0,24.0,17.0,0.83984375,0.8179425837320574
573,4.0,24.0,19.0,0.859375,0.8311004784688996
574,4.0,24.0,21.0,0.859375,0.8261562998405104
575,4.0,24.0,23.0,0.85546875,0.8185805422647529
576,5.0,2.0,1.0,0.8125,0.7995215311004785
577,5.0,2.0,3.0,0.8046875,0.7893141945773525
578,5.0,2.0,5.0,0.8203125,0.7998405103668261
579,5.0,2.0,7.0,0.8203125,0.794896331738437
580,5.0,2.0,9.0,0.81640625,0.7922647527910686
581,5.0,2.0,11.0,0.8046875,0.7992025518341307
582,5.0,2.0,13.0,0.8046875,0.7992025518341307
583,5.0,2.0,15.0,0.8046875,0.7992025518341307
584,5.0,2.0,17.0,0.8046875,0.7992025518341307
585,5.0,2.0,19.0,0.82421875,0.8123604465709728
586,5.0,2.0,21.0,0.82421875,0.8074162679425836
587,5.0,2.0,23.0,0.8203125,0.7998405103668261
588,5.0,4.0,1.0,0.80859375,0.7968899521531101
589,5.0,4.0,3.0,0.80859375,0.7919457735247208
590,5.0,4.0,5.0,0.8203125,0.7998405103668261
591,5.0,4.0,7.0,0.8203125,0.794896331738437
592,5.0,4.0,9.0,0.81640625,0.7922647527910686
593,5.0,4.0,11.0,0.8046875,0.7992025518341307
594,5.0,4.0,13.0,0.8046875,0.7992025518341307
595,5.0,4.0,15.0,0.8046875,0.7992025518341307
596,5.0,4.0,17.0,0.8046875,0.7992025518341307
597,5.0,4.0,19.0,0.82421875,0.8123604465709728
598,5.0,4.0,21.0,0.82421875,0.8074162679425836
599,5.0,4.0,23.0,0.8203125,0.7998405103668261
600,5.0,6.0,1.0,0.8125,0.7995215311004785
601,5.0,6.0,3.0,0.80859375,0.7919457735247208
602,5.0,6.0,5.0,0.8203125,0.7998405103668261
603,5.0,6.0,7.0,0.8203125,0.794896331738437
604,5.0,6.0,9.0,0.81640625,0.7922647527910686
605,5.0,6.0,11.0,0.8046875,0.7992025518341307
606,5.0,6.0,13.0,0.8046875,0.7992025518341307
607,5.0,6.0,15.0,0.8046875,0.7992025518341307
608,5.0,6.0,17.0,0.8046875,0.7992025518341307
609,5.0,6.0,19.0,0.82421875,0.8123604465709728
610,5.0,6.0,21.0,0.82421875,0.8074162679425836
611,5.0,6.0,23.0,0.8203125,0.7998405103668261
612,5.0,8.0,1.0,0.80859375,0.7968899521531101
613,5.0,8.0,3.0,0.80859375,0.7919457735247208
614,5.0,8.0,5.0,0.8203125,0.7998405103668261
615,5.0,8.0,7.0,0.8203125,0.794896331738437
616,5.0,8.0,9.0,0.81640625,0.7922647527910686
617,5.0,8.0,11.0,0.8046875,0.7992025518341307
618,5.0,8.0,13.0,0.8046875,0.7992025518341307
619,5.0,8.0,15.0,0.8046875,0.7992025518341307
620,5.0,8.0,17.0,0.8046875,0.7992025518341307
621,5.0,8.0,19.0,0.82421875,0.8123604465709728
622,5.0,8.0,21.0,0.82421875,0.8074162679425836
623,5.0,8.0,23.0,0.8203125,0.7998405103668261
624,5.0,10.0,1.0,0.8125,0.7995215311004785
625,5.0,10.0,3.0,0.80859375,0.7919457735247208
626,5.0,10.0,5.0,0.8203125,0.7998405103668261
627,5.0,10.0,7.0,0.8203125,0.794896331738437
628,5.0,10.0,9.0,0.81640625,0.7922647527910686
629,5.0,10.0,11.0,0.8046875,0.7992025518341307
630,5.0,10.0,13.0,0.8046875,0.7992025518341307
631,5.0,10.0,15.0,0.8046875,0.7992025518341307
632,5.0,10.0,17.0,0.8046875,0.7992025518341307
633,5.0,10.0,19.0,0.82421875,0.8123604465709728
634,5.0,10.0,21.0,0.82421875,0.8074162679425836
635,5.0,10.0,23.0,0.8203125,0.7998405103668261
636,5.0,12.0,1.0,0.8125,0.7995215311004785
637,5.0,12.0,3.0,0.80859375,0.7968899521531101
638,5.0,12.0,5.0,0.8203125,0.8047846889952153
639,5.0,12.0,7.0,0.8203125,0.794896331738437
640,5.0,12.0,9.0,0.81640625,0.7922647527910686
641,5.0,12.0,11.0,0.8046875,0.7992025518341307
642,5.0,12.0,13.0,0.8046875,0.7992025518341307
643,5.0,12.0,15.0,0.8046875,0.7992025518341307
644,5.0,12.0,17.0,0.8046875,0.7992025518341307
645,5.0,12.0,19.0,0.82421875,0.8123604465709728
646,5.0,12.0,21.0,0.82421875,0.8074162679425836
647,5.0,12.0,23.0,0.8203125,0.7998405103668261
648,5.0,14.0,1.0,0.80859375,0.7968899521531101
649,5.0,14.0,3.0,0.8046875,0.7942583732057417
650,5.0,14.0,5.0,0.8203125,0.8047846889952153
651,5.0,14.0,7.0,0.8203125,0.794896331738437
652,5.0,14.0,9.0,0.81640625,0.7922647527910686
653,5.0,14.0,11.0,0.8046875,0.7992025518341307
654,5.0,14.0,13.0,0.8046875,0.7992025518341307
655,5.0,14.0,15.0,0.8046875,0.7992025518341307
656,5.0,14.0,17.0,0.8046875,0.7992025518341307
657,5.0,14.0,19.0,0.82421875,0.8123604465709728
658,5.0,14.0,21.0,0.82421875,0.8074162679425836
659,5.0,14.0,23.0,0.8203125,0.7998405103668261
660,5.0,16.0,1.0,0.8125,0.7995215311004785
661,5.0,16.0,3.0,0.8046875,0.7942583732057417
662,5.0,16.0,5.0,0.8203125,0.8047846889952153
663,5.0,16.0,7.0,0.8203125,0.794896331738437
664,5.0,16.0,9.0,0.81640625,0.7922647527910686
665,5.0,16.0,11.0,0.8046875,0.7992025518341307
666,5.0,16.0,13.0,0.8046875,0.7992025518341307
667,5.0,16.0,15.0,0.8046875,0.7992025518341307
668,5.0,16.0,17.0,0.8046875,0.7992025518341307
669,5.0,16.0,19.0,0.82421875,0.8123604465709728
670,5.0,16.0,21.0,0.82421875,0.8074162679425836
671,5.0,16.0,23.0,0.8203125,0.7998405103668261
672,5.0,18.0,1.0,0.80859375,0.7968899521531101
673,5.0,18.0,3.0,0.8046875,0.7942583732057417
674,5.0,18.0,5.0,0.8203125,0.8047846889952153
675,5.0,18.0,7.0,0.8203125,0.794896331738437
676,5.0,18.0,9.0,0.81640625,0.7922647527910686
677,5.0,18.0,11.0,0.8046875,0.7992025518341307
678,5.0,18.0,13.0,0.8046875,0.7992025518341307
679,5.0,18.0,15.0,0.8046875,0.7992025518341307
680,5.0,18.0,17.0,0.8046875,0.7992025518341307
681,5.0,18.0,19.0,0.82421875,0.8123604465709728
682,5.0,18.0,21.0,0.82421875,0.8074162679425836
683,5.0,18.0,23.0,0.8203125,0.7998405103668261
684,5.0,20.0,1.0,0.8125,0.7995215311004785
685,5.0,20.0,3.0,0.80859375,0.7968899521531101
686,5.0,20.0,5.0,0.8203125,0.8047846889952153
687,5.0,20.0,7.0,0.8203125,0.794896331738437
688,5.0,20.0,9.0,0.81640625,0.7922647527910686
689,5.0,20.0,11.0,0.8046875,0.7992025518341307
690,5.0,20.0,13.0,0.8046875,0.7992025518341307
691,5.0,20.0,15.0,0.8046875,0.7992025518341307
692,5.0,20.0,17.0,0.8046875,0.7992025518341307
693,5.0,20.0,19.0,0.82421875,0.8123604465709728
694,5.0,20.0,21.0,0.82421875,0.8074162679425836
695,5.0,20.0,23.0,0.8203125,0.7998405103668261
696,5.0,22.0,1.0,0.8125,0.7995215311004785
697,5.0,22.0,3.0,0.8046875,0.7942583732057417
698,5.0,22.0,5.0,0.8203125,0.8047846889952153
699,5.0,22.0,7.0,0.80078125,0.786682615629984
700,5.0,22.0,9.0,0.80078125,0.786682615629984
701,5.0,22.0,11.0,0.8046875,0.7992025518341307
702,5.0,22.0,13.0,0.8046875,0.7992025518341307
703,5.0,22.0,15.0,0.8046875,0.7992025518341307
704,5.0,22.0,17.0,0.8046875,0.7992025518341307
705,5.0,22.0,19.0,0.82421875,0.8123604465709728
706,5.0,22.0,21.0,0.82421875,0.8074162679425836
707,5.0,22.0,23.0,0.8203125,0.7998405103668261
708,5.0,24.0,1.0,0.80859375,0.7968899521531101
709,5.0,24.0,3.0,0.80859375,0.7968899521531101
710,5.0,24.0,5.0,0.8203125,0.8047846889952153
711,5.0,24.0,7.0,0.80078125,0.786682615629984
712,5.0,24.0,9.0,0.80078125,0.786682615629984
713,5.0,24.0,11.0,0.8046875,0.7992025518341307
714,5.0,24.0,13.0,0.8046875,0.7992025518341307
715,5.0,24.0,15.0,0.8046875,0.7992025518341307
716,5.0,24.0,17.0,0.8046875,0.7992025518341307
717,5.0,24.0,19.0,0.82421875,0.8123604465709728
718,5.0,24.0,21.0,0.82421875,0.8074162679425836
719,5.0,24.0,23.0,0.8203125,0.7998405103668261
720,6.0,2.0,1.0,0.84375,0.8205741626794258
721,6.0,2.0,3.0,0.83984375,0.8179425837320574
722,6.0,2.0,5.0,0.8203125,0.7850079744816587
723,6.0,2.0,7.0,0.83984375,0.8080542264752792
724,6.0,2.0,9.0,0.82421875,0.7876395534290271
725,6.0,2.0,11.0,0.8125,0.7945773524720894
726,6.0,2.0,13.0,0.8125,0.7995215311004785
727,6.0,2.0,15.0,0.8203125,0.8047846889952153
728,6.0,2.0,17.0,0.82421875,0.8024720893141946
729,6.0,2.0,19.0,0.859375,0.8360446570972887
730,6.0,2.0,21.0,0.859375,0.8311004784688996
731,6.0,2.0,23.0,0.85546875,0.8235247208931419
732,6.0,4.0,1.0,0.83984375,0.8179425837320574
733,6.0,4.0,3.0,0.84375,0.8205741626794258
734,6.0,4.0,5.0,0.82421875,0.7876395534290271
735,6.0,4.0,7.0,0.8359375,0.8004784688995216
736,6.0,4.0,9.0,0.82421875,0.7876395534290271
737,6.0,4.0,11.0,0.8125,0.7945773524720894
738,6.0,4.0,13.0,0.8125,0.7995215311004785
739,6.0,4.0,15.0,0.8203125,0.8097288676236044
740,6.0,4.0,17.0,0.82421875,0.8024720893141946
741,6.0,4.0,19.0,0.859375,0.8360446570972887
742,6.0,4.0,21.0,0.859375,0.8311004784688996
743,6.0,4.0,23.0,0.85546875,0.8235247208931419
744,6.0,6.0,1.0,0.83984375,0.8179425837320574
745,6.0,6.0,3.0,0.84375,0.8205741626794258
746,6.0,6.0,5.0,0.8203125,0.7850079744816587
747,6.0,6.0,7.0,0.83984375,0.8080542264752792
748,6.0,6.0,9.0,0.82421875,0.7876395534290271
749,6.0,6.0,11.0,0.8125,0.7945773524720894
750,6.0,6.0,13.0,0.8125,0.7995215311004785
751,6.0,6.0,15.0,0.8203125,0.8047846889952153
752,6.0,6.0,17.0,0.82421875,0.8024720893141946
753,6.0,6.0,19.0,0.859375,0.8360446570972887
754,6.0,6.0,21.0,0.859375,0.8311004784688996
755,6.0,6.0,23.0,0.85546875,0.8235247208931419
756,6.0,8.0,1.0,0.84765625,0.8281499202551834
757,6.0,8.0,3.0,0.83984375,0.8179425837320574
758,6.0,8.0,5.0,0.82421875,0.7876395534290271
759,6.0,8.0,7.0,0.8359375,0.8004784688995216
760,6.0,8.0,9.0,0.82421875,0.7876395534290271
761,6.0,8.0,11.0,0.8125,0.7945773524720894
762,6.0,8.0,13.0,0.8125,0.7995215311004785
763,6.0,8.0,15.0,0.8203125,0.8097288676236044
764,6.0,8.0,17.0,0.82421875,0.8024720893141946
765,6.0,8.0,19.0,0.859375,0.8360446570972887
766,6.0,8.0,21.0,0.859375,0.8311004784688996
767,6.0,8.0,23.0,0.85546875,0.8235247208931419
768,6.0,10.0,1.0,0.84765625,0.8281499202551834
769,6.0,10.0,3.0,0.83984375,0.8179425837320574
770,6.0,10.0,5.0,0.828125,0.7952153110047847
771,6.0,10.0,7.0,0.8359375,0.8004784688995216
772,6.0,10.0,9.0,0.82421875,0.7876395534290271
773,6.0,10.0,11.0,0.8125,0.7945773524720894
774,6.0,10.0,13.0,0.8125,0.7995215311004785
775,6.0,10.0,15.0,0.8203125,0.8047846889952153
776,6.0,10.0,17.0,0.82421875,0.8024720893141946
777,6.0,10.0,19.0,0.859375,0.8360446570972887
778,6.0,10.0,21.0,0.859375,0.8311004784688996
779,6.0,10.0,23.0,0.85546875,0.8235247208931419
780,6.0,12.0,1.0,0.84375,0.825518341307815
781,6.0,12.0,3.0,0.83984375,0.8228867623604466
782,6.0,12.0,5.0,0.8203125,0.7899521531100478
783,6.0,12.0,7.0,0.83984375,0.8080542264752792
784,6.0,12.0,9.0,0.82421875,0.7876395534290271
785,6.0,12.0,11.0,0.8125,0.7945773524720894
786,6.0,12.0,13.0,0.8125,0.7995215311004785
787,6.0,12.0,15.0,0.8203125,0.8097288676236044
788,6.0,12.0,17.0,0.82421875,0.8024720893141946
789,6.0,12.0,19.0,0.859375,0.8360446570972887
790,6.0,12.0,21.0,0.859375,0.8311004784688996
791,6.0,12.0,23.0,0.85546875,0.8235247208931419
792,6.0,14.0,1.0,0.84375,0.825518341307815
793,6.0,14.0,3.0,0.84375,0.825518341307815
794,6.0,14.0,5.0,0.83203125,0.8027910685805423
795,6.0,14.0,7.0,0.83984375,0.8080542264752792
796,6.0,14.0,9.0,0.82421875,0.7876395534290271
797,6.0,14.0,11.0,0.8125,0.7945773524720894
798,6.0,14.0,13.0,0.8125,0.7995215311004785
799,6.0,14.0,15.0,0.8203125,0.8097288676236044
800,6.0,14.0,17.0,0.82421875,0.8024720893141946
801,6.0,14.0,19.0,0.859375,0.8360446570972887
802,6.0,14.0,21.0,0.859375,0.8311004784688996
803,6.0,14.0,23.0,0.85546875,0.8235247208931419
804,6.0,16.0,1.0,0.84765625,0.8281499202551834
805,6.0,16.0,3.0,0.84375,0.825518341307815
806,6.0,16.0,5.0,0.828125,0.7952153110047847
807,6.0,16.0,7.0,0.83984375,0.8080542264752792
808,6.0,16.0,9.0,0.82421875,0.7876395534290271
809,6.0,16.0,11.0,0.8125,0.7945773524720894
810,6.0,16.0,13.0,0.8125,0.7995215311004785
811,6.0,16.0,15.0,0.8203125,0.8097288676236044
812,6.0,16.0,17.0,0.82421875,0.8024720893141946
813,6.0,16.0,19.0,0.859375,0.8360446570972887
814,6.0,16.0,21.0,0.859375,0.8311004784688996
815,6.0,16.0,23.0,0.85546875,0.8235247208931419
816,6.0,18.0,1.0,0.84375,0.825518341307815
817,6.0,18.0,3.0,0.83984375,0.8228867623604466
818,6.0,18.0,5.0,0.828125,0.7952153110047847
819,6.0,18.0,7.0,0.8359375,0.8004784688995216
820,6.0,18.0,9.0,0.82421875,0.7876395534290271
821,6.0,18.0,11.0,0.8125,0.7945773524720894
822,6.0,18.0,13.0,0.8125,0.7995215311004785
823,6.0,18.0,15.0,0.8203125,0.8097288676236044
824,6.0,18.0,17.0,0.82421875,0.8024720893141946
825,6.0,18.0,19.0,0.859375,0.8360446570972887
826,6.0,18.0,21.0,0.859375,0.8311004784688996
827,6.0,18.0,23.0,0.85546875,0.8235247208931419
828,6.0,20.0,1.0,0.84765625,0.8281499202551834
829,6.0,20.0,3.0,0.83984375,0.8228867623604466
830,6.0,20.0,5.0,0.828125,0.7952153110047847
831,6.0,20.0,7.0,0.8359375,0.8004784688995216
832,6.0,20.0,9.0,0.82421875,0.7876395534290271
833,6.0,20.0,11.0,0.8125,0.7945773524720894
834,6.0,20.0,13.0,0.8125,0.7995215311004785
835,6.0,20.0,15.0,0.8203125,0.8097288676236044
836,6.0,20.0,17.0,0.82421875,0.8024720893141946
837,6.0,20.0,19.0,0.859375,0.8360446570972887
838,6.0,20.0,21.0,0.859375,0.8311004784688996
839,6.0,20.0,23.0,0.85546875,0.8235247208931419
840,6.0,22.0,1.0,0.84375,0.825518341307815
841,6.0,22.0,3.0,0.84375,0.825518341307815
842,6.0,22.0,5.0,0.828125,0.7952153110047847
843,6.0,22.0,7.0,0.81640625,0.7922647527910686
844,6.0,22.0,9.0,0.80859375,0.7820574162679426
845,6.0,22.0,11.0,0.8125,0.7945773524720894
846,6.0,22.0,13.0,0.8125,0.7995215311004785
847,6.0,22.0,15.0,0.8203125,0.8047846889952153
848,6.0,22.0,17.0,0.82421875,0.8024720893141946
849,6.0,22.0,19.0,0.859375,0.8360446570972887
850,6.0,22.0,21.0,0.859375,0.8311004784688996
851,6.0,22.0,23.0,0.85546875,0.8235247208931419
852,6.0,24.0,1.0,0.84765625,0.8281499202551834
853,6.0,24.0,3.0,0.84375,0.825518341307815
854,6.0,24.0,5.0,0.828125,0.7952153110047847
855,6.0,24.0,7.0,0.8203125,0.7998405103668261
856,6.0,24.0,9.0,0.80859375,0.7820574162679426
857,6.0,24.0,11.0,0.8125,0.7945773524720894
858,6.0,24.0,13.0,0.8125,0.7995215311004785
859,6.0,24.0,15.0,0.8203125,0.8097288676236044
860,6.0,24.0,17.0,0.82421875,0.8024720893141946
861,6.0,24.0,19.0,0.859375,0.8360446570972887
862,6.0,24.0,21.0,0.859375,0.8311004784688996
863,6.0,24.0,23.0,0.85546875,0.8235247208931419
864,7.0,2.0,1.0,0.828125,0.8001594896331738
865,7.0,2.0,3.0,0.828125,0.8001594896331738
866,7.0,2.0,5.0,0.83984375,0.8031100478468899
867,7.0,2.0,7.0,0.84765625,0.813317384370016
868,7.0,2.0,9.0,0.8359375,0.8004784688995216
869,7.0,2.0,11.0,0.82421875,0.8074162679425836
870,7.0,2.0,13.0,0.82421875,0.8123604465709728
871,7.0,2.0,15.0,0.828125,0.8149920255183413
872,7.0,2.0,17.0,0.828125,0.805103668261563
873,7.0,2.0,19.0,0.84375,0.8304625199362041
874,7.0,2.0,21.0,0.859375,0.8311004784688996
875,7.0,2.0,23.0,0.85546875,0.8235247208931419
876,7.0,4.0,1.0,0.828125,0.8001594896331738
877,7.0,4.0,3.0,0.83203125,0.8027910685805423
878,7.0,4.0,5.0,0.8359375,0.8004784688995216
879,7.0,4.0,7.0,0.84765625,0.813317384370016
880,7.0,4.0,9.0,0.8359375,0.8004784688995216
881,7.0,4.0,11.0,0.82421875,0.8074162679425836
882,7.0,4.0,13.0,0.82421875,0.8123604465709728
883,7.0,4.0,15.0,0.828125,0.8149920255183413
884,7.0,4.0,17.0,0.8359375,0.815311004784689
885,7.0,4.0,19.0,0.84375,0.8304625199362041
886,7.0,4.0,21.0,0.859375,0.8311004784688996
887,7.0,4.0,23.0,0.85546875,0.8235247208931419
888,7.0,6.0,1.0,0.83203125,0.8027910685805423
889,7.0,6.0,3.0,0.83203125,0.8027910685805423
890,7.0,6.0,5.0,0.8359375,0.8004784688995216
891,7.0,6.0,7.0,0.84765625,0.813317384370016
892,7.0,6.0,9.0,0.8359375,0.8004784688995216
893,7.0,6.0,11.0,0.82421875,0.8074162679425836
894,7.0,6.0,13.0,0.82421875,0.8123604465709728
895,7.0,6.0,15.0,0.828125,0.8199362041467304
896,7.0,6.0,17.0,0.828125,0.805103668261563
897,7.0,6.0,19.0,0.83984375,0.8228867623604466
898,7.0,6.0,21.0,0.859375,0.8311004784688996
899,7.0,6.0,23.0,0.85546875,0.8235247208931419
900,7.0,8.0,1.0,0.8359375,0.8103668261562998
901,7.0,8.0,3.0,0.83203125,0.8027910685805423
902,7.0,8.0,5.0,0.8359375,0.8004784688995216
903,7.0,8.0,7.0,0.84765625,0.813317384370016
904,7.0,8.0,9.0,0.8359375,0.8004784688995216
905,7.0,8.0,11.0,0.82421875,0.8074162679425836
906,7.0,8.0,13.0,0.82421875,0.8123604465709728
907,7.0,8.0,15.0,0.828125,0.8199362041467304
908,7.0,8.0,17.0,0.828125,0.805103668261563
909,7.0,8.0,19.0,0.84375,0.8304625199362041
910,7.0,8.0,21.0,0.859375,0.8311004784688996
911,7.0,8.0,23.0,0.85546875,0.8235247208931419
912,7.0,10.0,1.0,0.83203125,0.8077352472089314
913,7.0,10.0,3.0,0.83203125,0.8027910685805423
914,7.0,10.0,5.0,0.8359375,0.8004784688995216
915,7.0,10.0,7.0,0.8515625,0.8208931419457736
916,7.0,10.0,9.0,0.8359375,0.8004784688995216
917,7.0,10.0,11.0,0.82421875,0.8074162679425836
918,7.0,10.0,13.0,0.82421875,0.8123604465709728
919,7.0,10.0,15.0,0.828125,0.8199362041467304
920,7.0,10.0,17.0,0.8359375,0.815311004784689
921,7.0,10.0,19.0,0.84375,0.8304625199362041
922,7.0,10.0,21.0,0.859375,0.8311004784688996
923,7.0,10.0,23.0,0.85546875,0.8235247208931419
924,7.0,12.0,1.0,0.8359375,0.8103668261562998
925,7.0,12.0,3.0,0.828125,0.805103668261563
926,7.0,12.0,5.0,0.83203125,0.8027910685805423
927,7.0,12.0,7.0,0.8515625,0.8208931419457736
928,7.0,12.0,9.0,0.8359375,0.8004784688995216
929,7.0,12.0,11.0,0.82421875,0.8074162679425836
930,7.0,12.0,13.0,0.82421875,0.8123604465709728
931,7.0,12.0,15.0,0.828125,0.8199362041467304
932,7.0,12.0,17.0,0.8359375,0.815311004784689
933,7.0,12.0,19.0,0.84375,0.8304625199362041
934,7.0,12.0,21.0,0.859375,0.8311004784688996
935,7.0,12.0,23.0,0.85546875,0.8235247208931419
936,7.0,14.0,1.0,0.83203125,0.8077352472089314
937,7.0,14.0,3.0,0.828125,0.805103668261563
938,7.0,14.0,5.0,0.8359375,0.8054226475279107
939,7.0,14.0,7.0,0.84765625,0.813317384370016
940,7.0,14.0,9.0,0.8359375,0.8004784688995216
941,7.0,14.0,11.0,0.82421875,0.8074162679425836
942,7.0,14.0,13.0,0.82421875,0.8123604465709728
943,7.0,14.0,15.0,0.828125,0.8199362041467304
944,7.0,14.0,17.0,0.8359375,0.815311004784689
945,7.0,14.0,19.0,0.84375,0.8304625199362041
946,7.0,14.0,21.0,0.859375,0.8311004784688996
947,7.0,14.0,23.0,0.85546875,0.8235247208931419
948,7.0,16.0,1.0,0.8359375,0.8103668261562998
949,7.0,16.0,3.0,0.828125,0.805103668261563
950,7.0,16.0,5.0,0.83984375,0.8080542264752792
951,7.0,16.0,7.0,0.84765625,0.813317384370016
952,7.0,16.0,9.0,0.8359375,0.8004784688995216
953,7.0,16.0,11.0,0.82421875,0.8074162679425836
954,7.0,16.0,13.0,0.82421875,0.8123604465709728
955,7.0,16.0,15.0,0.828125,0.8149920255183413
956,7.0,16.0,17.0,0.8359375,0.815311004784689
957,7.0,16.0,19.0,0.84375,0.8304625199362041
958,7.0,16.0,21.0,0.859375,0.8311004784688996
959,7.0,16.0,23.0,0.85546875,0.8235247208931419
960,7.0,18.0,1.0,0.83203125,0.8077352472089314
961,7.0,18.0,3.0,0.828125,0.805103668261563
962,7.0,18.0,5.0,0.83984375,0.8080542264752792
963,7.0,18.0,7.0,0.84765625,0.813317384370016
964,7.0,18.0,9.0,0.8359375,0.8004784688995216
965,7.0,18.0,11.0,0.82421875,0.8074162679425836
966,7.0,18.0,13.0,0.82421875,0.8123604465709728
967,7.0,18.0,15.0,0.828125,0.8149920255183413
968,7.0,18.0,17.0,0.8359375,0.815311004784689
969,7.0,18.0,19.0,0.84375,0.8304625199362041
970,7.0,18.0,21.0,0.859375,0.8311004784688996
971,7.0,18.0,23.0,0.85546875,0.8235247208931419
972,7.0,20.0,1.0,0.83203125,0.8077352472089314
973,7.0,20.0,3.0,0.828125,0.805103668261563
974,7.0,20.0,5.0,0.84375,0.8156299840510367
