playerID,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_CG,PI_SV,PI_H,PI_HR,PI_BB,PI_SO,PI_AVG_ERA,PI_R,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,A_G_ALL,A_GP,inducted
hoffmtr01,1,4,2,5,0,0,0,61,75,0,601,846,100,307,1133,2.926315789473684,378,0,3268,83,4,5,7,1035,1035,Y
isrinja01,11,21,4,16,0,0,0,51,55,3,300,901,85,437,830,3.655882352941176,450,52,3023,144,17,6,2,724,724,N
jonesto02,1,4,1,0,0,0,0,58,63,0,319,1072,93,443,868,4.1615789473684215,518,1,3216,112,8,6,1,982,982,N
johnsra05,20,78,14,40,0,0,0,303,166,100,2,3346,411,1497,4875,3.4808333333333334,1703,603,12409,448,57,18,10,619,618,Y
jeffegr01,761,1593,300,663,196,63,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1324,34110,1518,100,481,2,1465,0,N
johnsch04,465,940,211,570,6,10,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1108,29158,568,51,107,2,1188,0,N
justida01,929,1571,280,1017,53,46,85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1171,30772,110,62,55,3,1610,0,N
karroer01,797,1724,324,1027,59,30,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1661,43608,1359,111,1257,NULL,1755,0,N
jordabr01,755,1454,267,821,119,48,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1289,33816,96,35,32,1,1456,0,N
jonesch06,1619,2726,549,1623,150,46,177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2371,61848,3581,243,308,8,2499,0,Y
jonesan01,1204,1933,383,1289,152,59,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1924,51235,125,50,35,5,2196,0,N
kileda01,38,87,23,40,0,0,0,133,119,28,0,2135,214,918,1668,4.164166666666667,1099,331,6496,287,27,22,3,364,359,N
leiteal01,15,45,7,16,0,0,0,162,132,16,2,2152,198,1163,1974,5.358095238095238,1101,382,7173,286,14,25,2,419,419,N
knoblch01,1132,1839,322,615,407,117,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1546,40041,3844,125,840,4,1632,0,N
kleskry01,874,1564,343,987,91,41,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1533,37739,489,78,503,1,1736,0,N
kentje01,1320,2461,560,1518,94,60,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2215,57179,5918,236,1362,5,2298,0,N
kendaja01,1030,2195,394,744,189,89,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017,53085,990,149,148,3,2085,0,N
lankfra01,968,1561,356,874,258,117,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1485,39309,72,63,11,1,1701,0,N
leede02,1081,1959,432,1078,104,48,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1816,48482,1367,98,1442,2,1942,0,N
martipe02,22,43,6,18,0,0,0,219,100,46,3,2221,239,760,3154,2.998333333333333,1006,409,8482,263,23,11,8,477,476,Y
lopezja01,674,1527,267,864,8,19,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1251,33232,631,73,78,3,1503,0,N
loftoke01,1528,2428,383,781,622,160,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1977,51547,142,79,35,6,2103,0,N
loducpa01,483,1112,222,481,20,19,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,968,25801,532,75,112,4,1082,0,N
lowelmi01,771,1619,394,952,30,14,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1489,39101,2725,104,340,4,1601,0,N
martied01,1219,2247,514,1261,49,30,113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,561,14488,1025,81,107,7,2055,0,N
martiti02,1009,1925,365,1271,27,20,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1777,46960,1159,80,1398,2,2023,0,N
mcdowja01,0,0,0,0,0,0,0,127,87,62,0,1854,173,606,1311,4.223333333333334,874,275,5667,245,13,12,3,277,277,N
mesajo01,1,0,0,0,0,0,0,80,109,6,321,1629,151,651,1038,4.628181818181819,811,95,4646,197,17,11,2,1023,1022,N
montgje01,0,0,0,0,0,0,0,46,52,0,304,785,81,296,733,3.7007692307692306,347,1,2606,103,6,9,3,700,700,N
millwke01,22,57,15,27,0,0,0,169,152,22,0,2770,296,843,2083,4.154375,1357,443,8161,284,13,19,1,451,451,N
morriha02,535,1216,246,513,45,24,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,938,24947,686,53,670,NULL,1246,0,N
mondera01,909,1589,319,860,229,92,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1471,39094,112,76,23,1,1525,0,N
muellbi02,663,1229,265,493,20,18,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1073,28887,2086,126,216,NULL,1216,0,N
nenro01,0,1,0,0,0,0,0,45,42,0,314,607,51,260,793,3.423636363636364,266,4,2145,69,7,8,3,643,643,N
mussimi01,3,9,1,5,0,0,0,270,153,57,0,3460,376,785,2813,3.7022222222222214,1559,536,10688,497,15,37,5,537,537,N
nomohi01,22,65,14,26,0,0,0,123,109,16,0,1768,251,908,1918,5.714615384615385,993,318,5929,180,13,17,1,324,323,N
olerujo01,1139,2239,500,1230,11,14,157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1929,51690,1418,82,1581,2,2234,0,N
nevinph01,584,1131,209,743,18,5,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,994,25668,1122,112,350,1,1217,0,N
ordonma01,1076,2156,426,1236,94,50,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1701,43677,108,44,20,6,1848,0,N
percitr01,0,0,0,0,0,0,0,35,43,0,358,479,85,306,781,3.5028571428571422,271,1,2126,23,2,1,4,703,703,N
radkebr01,0,3,0,0,0,0,0,148,139,37,0,2643,326,445,1467,4.261666666666667,1233,377,7353,314,7,25,1,378,378,N
reynosh01,34,77,15,43,0,0,0,114,96,20,0,1935,191,419,1403,4.156923076923077,895,278,5375,287,9,23,1,306,305,N
rhodear01,0,1,0,0,0,0,0,87,70,5,33,1033,126,516,1152,4.024545454545455,560,61,3563,125,9,8,1,903,902,N
piazzmi01,1048,2127,344,1335,17,20,146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1673,42224,768,132,133,12,1912,0,Y
ramirma02,1544,2574,547,1831,38,33,216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1921,49008,129,75,18,12,2302,0,N
posadjo01,900,1664,379,1065,20,21,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1476,39356,715,92,104,5,1829,0,N
renteed01,1200,2327,436,923,294,108,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2053,54075,5706,272,1219,5,2152,0,N
rogerke01,5,9,1,4,1,0,0,219,156,36,28,3457,339,1175,1968,4.270476190476192,1739,474,9908,743,44,65,4,763,762,N
rueteki01,44,95,9,40,1,1,0,130,92,4,0,2092,220,582,818,4.12,1004,336,5754,439,7,54,NULL,349,340,N
sandesc02,4,25,6,8,1,0,0,34,45,2,5,674,93,276,632,6.1899999999999995,399,88,2045,57,7,2,NULL,236,235,N
schilcu01,39,117,13,29,1,1,0,216,146,83,22,2998,347,711,3116,3.9676190476190474,1318,436,9783,297,22,19,6,571,569,N
schmija01,29,63,9,21,0,0,0,130,96,20,0,1846,184,792,1758,4.4825,958,314,5989,163,11,6,3,324,323,N
rodriiv01,1354,2844,572,1332,127,64,67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2356,61218,1233,143,164,14,2543,0,Y
rolensc01,1211,2077,517,1287,118,49,57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1996,52438,4081,186,355,7,2038,0,N
salmoti01,986,1674,339,1016,48,42,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1259,32884,99,64,23,NULL,1672,0,N
sandere02,1037,1666,341,983,304,115,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1610,41907,103,68,19,1,1777,0,N
seleaa01,5,9,2,1,0,0,0,148,112,15,0,2413,225,798,1407,4.582,1208,352,6459,233,21,16,2,404,404,N
smoltjo01,77,151,26,61,3,2,0,213,155,53,154,3074,288,1010,3084,3.51,1391,481,10419,433,28,30,8,735,723,Y
seguida01,683,1412,284,684,17,19,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1078,28700,771,47,854,NULL,1456,0,N
sexsori01,748,1286,260,943,14,13,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1258,33253,950,61,951,2,1367,0,N
sheffga01,1636,2689,467,1676,253,104,130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2205,56209,1240,171,135,9,2576,0,N
sosasa01,1475,2408,379,1667,234,107,154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2138,56899,143,128,26,7,2354,0,N
snowjt01,798,1509,293,877,20,23,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1509,40373,1016,63,1298,NULL,1716,0,N
stairma01,770,1366,294,899,30,24,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,935,23733,215,40,199,NULL,1895,0,N
stottto01,23,50,7,11,1,1,0,138,121,25,1,2200,246,816,1587,4.527333333333332,1130,339,6575,261,18,19,NULL,373,372,N
timlimi01,0,0,0,0,0,0,0,75,73,0,141,1168,118,377,872,3.7223809523809526,533,4,3613,188,14,14,NULL,1059,1059,N
surhobj01,1062,2326,440,1153,141,84,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1977,52755,987,110,234,1,2313,0,N
thomafr04,1494,2468,495,1704,32,23,168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,969,25150,497,80,776,5,2322,0,Y
sweenmi01,759,1540,325,909,53,25,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,748,19539,515,70,552,5,1454,0,N
varitja01,664,1307,306,757,25,18,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372,36498,541,69,72,3,1546,0,N
thomeji01,1583,2328,451,1699,19,20,173,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1561,40972,1565,137,990,5,2543,0,Y
venturo01,1006,1885,338,1182,24,38,132,0,0,0,0,1,0,0,0,0,0,1885,50147,3616,227,430,2,2079,1,N
wagnebi02,1,2,0,1,0,0,0,47,40,0,422,601,82,300,1196,2.1929411764705877,262,0,2709,86,5,2,6,854,854,N
willimi02,2,3,0,4,0,0,0,45,58,0,192,537,49,544,660,4.79909090909091,317,3,2074,75,17,4,1,619,619,N
wettejo01,4,7,2,8,0,0,0,48,45,0,330,616,73,252,804,2.7758333333333334,287,17,2295,60,12,2,3,618,618,N
wellsda01,8,23,2,5,0,0,0,239,157,54,13,3635,407,719,2201,4.1454166666666685,1702,489,10317,451,30,25,3,660,660,N
williwo02,52,105,25,43,1,1,0,132,116,10,0,2217,309,711,1480,4.063124999999999,1096,330,6649,252,18,23,1,443,424,N
wakefti01,4,13,2,4,0,0,0,200,180,33,22,3152,418,1205,2156,4.401052631578946,1791,463,9679,329,30,29,1,630,627,N
wittbo01,2,9,3,5,0,0,0,142,157,47,0,2493,252,1375,1955,5.0289473684210515,1449,397,7395,294,30,28,NULL,438,430,N
woodke02,23,59,6,32,0,0,0,86,75,11,63,1083,148,666,1582,3.9986666666666664,599,178,4140,123,9,13,2,449,446,N
vaughmo01,861,1620,270,1064,30,18,144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1297,33609,703,139,1119,3,1512,0,N
vaughgr01,1017,1475,284,1072,121,59,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1241,31817,65,38,10,4,1731,0,N
vizquom01,1445,2877,456,951,404,167,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2773,73559,8050,190,1797,3,2968,0,N
weisswa01,623,1207,182,386,96,35,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1355,35796,4007,190,854,1,1495,0,N
willima04,997,1878,338,1218,53,35,86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1782,47043,3672,191,386,5,1866,0,N
walkela01,1355,2160,471,1311,230,76,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1806,47036,213,57,92,5,1988,0,N
willibe02,1366,2336,449,1257,147,87,97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1884,49988,65,48,18,5,2076,0,N
whitero02,756,1519,296,768,94,47,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1216,31068,50,35,14,1,1474,0,N
walketo04,647,1316,284,545,66,37,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1091,28049,2753,96,571,NULL,1288,0,N
womacto01,739,1353,190,368,363,74,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1156,30766,2780,134,576,1,1303,0,N
winnra01,863,1759,367,662,215,84,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1491,40108,78,31,13,1,1717,0,N
zeileto01,986,2004,397,1110,53,51,47,0,0,0,0,5,0,2,1,22.5,5,2008,53064,3089,276,552,NULL,2158,2,N
younger01,996,1731,327,543,465,168,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1462,38069,3617,160,788,1,1730,0,N
burrepa01,767,1393,299,976,7,3,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370,33876,114,59,48,NULL,1640,0,N
eckstda01,701,1414,232,392,123,45,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1224,32027,3390,98,778,2,1311,0,N
gagneer01,5,12,2,3,0,1,0,33,26,0,187,518,76,226,718,3.128181818181818,268,48,1931,64,1,4,3,402,402,N
francju02,110,235,50,152,2,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238,6158,303,38,103,NULL,404,0,N
hudsoor01,648,1319,256,542,85,28,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1265,33375,3860,92,847,2,1345,0,N
huffau01,806,1699,360,904,37,25,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1181,30312,921,85,459,NULL,1681,0,N
jonesja05,11,23,6,11,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,567,3,1,0,NULL,40,0,N
lidgebr01,0,2,1,2,0,0,0,26,32,0,225,492,57,287,799,4.165454545454545,257,1,1810,48,5,4,2,603,603,N
leeca01,1125,2273,469,1363,125,47,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1994,50793,294,63,195,3,2099,0,N
matsuhi01,656,1253,249,760,13,9,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,686,17845,41,24,11,2,1236,0,N
morame01,794,1503,283,754,93,55,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371,36329,2445,148,272,2,1556,0,N
santajo01,11,40,12,9,0,0,0,139,78,15,1,1726,220,567,1988,3.53,773,283,6077,232,19,16,4,360,360,N
sanchfr01,434,1012,215,371,13,9,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,804,21398,2099,45,512,3,904,0,N
stephjo03,0,0,0,0,0,0,0,2,5,0,0,68,13,22,56,6.09,44,11,195,10,1,1,NULL,12,12,N
zambrca01,75,165,26,71,1,0,0,132,91,10,0,1709,161,898,1637,4.6433333333333335,879,302,5877,290,25,29,3,384,354,N
bulkemo99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
johnsba99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
cartwal99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
chadwhe99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
mccarjo99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
landike99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
barroed99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
connoto99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
klembi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
frickfo99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
weissge99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
gibsojo99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
harriwi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
leonabu99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
evansbi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
bellco99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
johnsju99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
charlos99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
hubbaca99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
dihigma99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
lloydpo99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
macphla99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
gileswa99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
yawketo99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
fosteru99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
chandha99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
dandrra99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
barlial99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
veeckbi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
mcgowbi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
dayle99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
hulbewi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
fostebi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
weaveea99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
wellswi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
macphle99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
roganbu99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
chylane99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
seleefr99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
willijo99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
steartu99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
smithhi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
brownra99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
coopean99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
grantfr99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
hillpe99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
mackebi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
manleef99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
mendejo99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
pompeal99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
