playerID,B_G,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_G,PI_CG,PI_SV,PI_H,PI_ER,PI_HR,PI_BB,PI_SO,PI_ERA,PI_R,FI_G,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,MAX_SAL,MAX_SAL_YEAR,inducted
chandha99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
whitefr01,2324,912,2006,407,886,178,83,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2324,2151,56379,6629,206,1459,5,1150000,1990,N
welchbo01,520,26,88,7,30,0,1,0,211,146,506,61,8,2894,1191,267,1034,1969,61.14,1310,507,462,9279,394,26,30,2,3450000,1994,N
eisenji01,1422,492,1160,221,477,105,38,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1136,871,24328,57,28,47,NULL,1650000,1992,N
kluszte01,1718,848,1766,290,1028,20,10,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1481,668,17252,799,97,1269,4,NULL,NULL,N
meltobi01,1144,496,1004,162,591,23,24,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1028,999,26038,2079,149,217,1,NULL,NULL,N
mcbriba01,1071,548,1153,167,430,183,63,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,963,907,23549,59,25,12,1,NULL,NULL,N
baylodo01,2292,1236,2135,366,1276,285,120,91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,970,911,24229,110,58,80,1,810000,1985,N
darliro01,402,39,76,21,21,1,0,0,136,116,382,37,0,2244,1016,239,906,1590,62.78999999999999,1139,382,364,7081,391,37,37,1,3000000,1995,N
radboch01,653,308,585,64,259,26,0,0,310,194,527,488,2,4328,1347,118,875,1830,31.819999999999997,2273,678,0,16896,1047,170,59,NULL,NULL,NULL,Y
ruckena01,336,44,157,10,44,2,0,0,134,134,336,186,14,2089,639,41,701,1217,24.250000000000004,822,336,139,3711,625,24,18,NULL,NULL,NULL,N
rixeyep01,694,95,291,33,111,2,2,0,266,251,692,290,14,4633,1572,92,1082,1350,67.99000000000001,1986,692,0,0,1195,30,56,NULL,NULL,NULL,Y
thomair01,484,124,327,46,155,20,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,452,239,6465,578,83,43,NULL,NULL,NULL,N
mayru01,536,12,42,9,14,0,0,0,152,156,535,87,12,2314,1007,199,958,1760,67.56,1150,535,360,7865,382,37,18,NULL,NULL,NULL,N
shortch02,506,29,88,5,24,1,0,0,135,132,501,88,18,2215,886,183,806,1629,62.690000000000005,991,502,309,6975,359,17,22,2,NULL,NULL,N
dykstle01,1278,802,1298,281,404,285,72,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1221,1110,29749,58,41,18,3,6200000,1996,N
gaettga01,2507,1130,2280,443,1341,96,65,57,0,0,3,0,0,5,2,1,1,1,18,2,2453,2306,60747,4623,237,548,2,3000000,1994,N
doyleja01,1569,977,1811,316,971,518,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1587,74,40128,1495,546,683,NULL,NULL,NULL,N
yawketo99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
lasorto01,27,0,1,0,0,0,0,0,0,4,26,0,1,53,42,9,56,37,24.65,49,26,6,175,10,1,0,NULL,NULL,NULL,Y
roganbu99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
selkige01,846,503,810,131,576,49,32,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,773,0,0,55,38,18,2,NULL,NULL,N
moonwa01,1457,737,1399,212,661,89,68,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1277,1225,32653,174,68,133,2,NULL,NULL,N
smithoz01,2573,1257,2460,402,793,580,148,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2511,2477,65357,8375,281,1590,15,3500000,1996,Y
delgaca01,2035,1241,2038,483,1512,14,8,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1827,1813,47952,1067,131,1496,2,19700000,2004,N
hahnno01,244,65,129,18,52,7,0,0,130,94,243,212,0,1916,574,27,381,917,21.68,821,245,48,6114,447,55,16,NULL,NULL,NULL,N
simmoal01,2215,1507,2927,539,1827,88,64,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2143,0,0,169,94,38,3,NULL,NULL,Y
hartnga01,1990,867,1912,396,1179,28,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1826,0,0,1270,143,188,6,NULL,NULL,Y
mulcahu01,223,24,64,9,21,0,0,0,45,89,220,63,9,1271,579,69,487,314,38.599999999999994,695,221,0,0,286,15,20,1,NULL,NULL,N
heganji01,1666,550,1087,187,525,15,24,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1629,457,12344,695,86,136,5,NULL,NULL,N
staubru01,2951,1189,2716,499,1466,47,33,193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2101,2034,54216,402,140,306,6,300000,1985,N
henketo01,642,0,0,0,0,0,0,0,41,42,642,0,311,607,234,64,255,861,38.849999999999994,252,642,0,2369,67,2,4,2,3777625,1993,N
montgje01,700,0,0,0,0,0,0,0,46,52,700,0,304,785,316,81,296,733,48.11,347,700,1,2606,103,6,9,3,4166667,1995,N
ansonca01,2524,1999,3435,582,2075,277,16,0,0,1,3,0,1,4,2,2,2,1,18,5,2593,126,66888,1612,976,1283,NULL,NULL,NULL,Y
dennyje01,1237,714,1286,238,667,130,0,0,0,0,1,0,0,5,4,1,4,1,9,5,1244,0,32766,2693,609,196,NULL,NULL,NULL,N
cruiswa01,736,293,644,83,272,49,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,670,0,0,58,52,19,NULL,NULL,NULL,N
stahlja01,981,405,894,149,437,178,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,959,838,22710,507,169,332,NULL,NULL,NULL,N
northji01,1392,603,1254,218,610,39,38,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1301,1180,32103,73,55,33,NULL,NULL,NULL,N
torremi01,499,24,64,8,15,1,1,0,185,160,494,117,0,3043,1340,223,1371,1404,103.79,1501,494,458,9128,472,41,38,NULL,NULL,NULL,N
jonesja05,40,11,23,6,11,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,25,567,3,1,0,NULL,4033333,2006,N
edwarjo01,1470,430,1106,202,524,15,23,118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1392,1268,34055,703,82,105,3,NULL,NULL,N
percitr01,703,0,0,0,0,0,0,0,35,43,703,0,358,479,250,85,306,781,49.03999999999999,271,703,1,2126,23,2,1,4,7833333,2004,N
schalra01,1762,579,1345,199,594,177,69,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1727,0,0,1811,175,226,NULL,NULL,NULL,Y
bergema01,344,180,339,44,176,24,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,341,0,8673,334,82,20,NULL,NULL,NULL,N
walkedi02,1905,1037,2064,376,1023,59,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1739,0,0,157,106,35,5,NULL,NULL,N
lockebo01,168,12,25,2,12,0,0,0,16,15,165,2,10,432,186,40,165,194,39.95,209,165,23,1250,83,4,6,NULL,NULL,NULL,N
colavro01,1841,971,1730,283,1159,19,27,58,1,0,2,0,0,1,0,0,5,2,0,0,1787,1753,46855,124,74,31,6,NULL,NULL,N
howarfr01,1895,864,1774,245,1119,8,9,135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1769,1670,41813,277,104,213,4,NULL,NULL,N
hillejo01,546,2,11,1,4,0,0,0,87,76,545,13,125,1040,391,110,535,1036,47.21999999999999,438,545,43,3725,136,8,5,1,NULL,NULL,N
rijojo01,377,25,85,13,29,2,1,0,116,91,376,22,3,1710,676,147,663,1606,48.83,772,376,269,5640,248,14,12,1,6150000,1997,N
justida01,1610,929,1571,280,1017,53,46,85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1210,1171,30772,110,62,55,3,7800000,2001,N
clarkfr01,2246,1622,2678,361,1015,509,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2200,878,55116,266,266,43,NULL,NULL,NULL,Y
jacksjo01,1332,873,1772,307,785,202,61,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1319,29,762,198,107,48,NULL,NULL,NULL,N
planked01,630,130,331,39,122,13,1,0,326,194,623,410,23,3958,1174,42,1072,2246,39.8,1563,623,242,8751,1108,40,37,NULL,NULL,NULL,Y
loberha01,1317,640,1252,159,482,316,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1249,600,15870,2192,247,159,NULL,NULL,NULL,N
wilsoji01,1525,580,1358,252,621,86,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1367,0,0,935,142,158,2,NULL,NULL,N
bigbeca01,1147,629,1205,139,324,182,68,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1073,0,0,241,97,47,NULL,NULL,NULL,N
vanslan01,1658,835,1562,293,792,245,59,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1643,1451,39298,262,55,111,3,4900000,1993,N
irvinmo01,764,366,731,97,443,28,7,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,696,245,6640,158,43,121,1,NULL,NULL,Y
pascuca02,542,71,198,32,81,0,0,0,174,170,529,132,10,2703,1183,256,1069,2167,76.97999999999999,1334,529,404,8791,507,20,26,5,NULL,NULL,N
kalinal01,2834,1622,3007,498,1583,137,65,131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2625,2482,65480,235,82,126,15,NULL,NULL,Y
cartyri01,1651,712,1677,278,890,21,26,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,884,853,21127,65,51,52,1,NULL,NULL,N
gonzaju03,1689,1061,1936,388,1404,26,19,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1311,1291,33261,91,46,19,3,13000000,2003,N
greensh01,1951,1129,2003,445,1070,162,52,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1875,1791,47764,152,54,122,2,16666667,2004,N
wadderu01,410,61,172,29,83,6,0,0,193,143,407,261,5,2460,711,37,803,2316,40.62,1063,408,213,8904,740,91,17,NULL,NULL,NULL,Y
bentola01,462,54,122,12,42,1,0,0,127,128,455,122,22,2559,1029,109,691,670,69.07,1190,455,0,0,469,22,33,NULL,NULL,NULL,N
woodwi01,651,11,27,2,13,1,0,0,164,156,651,114,57,2582,965,209,724,1411,75.24,1130,651,297,8055,523,14,26,3,NULL,NULL,N
darwida01,722,15,39,11,22,2,0,0,171,182,716,53,32,2951,1286,321,874,1942,103.94000000000001,1431,716,371,9050,364,27,26,NULL,3350000,1992,N
harrebu01,1533,539,1120,136,267,127,60,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1480,1334,35637,4112,209,788,2,NULL,NULL,N
boddimi01,346,2,0,0,0,0,0,0,134,116,342,63,3,2082,897,188,721,1330,61.5,992,342,309,6371,366,32,37,1,3166667,1991,N
brownto05,324,42,95,14,32,5,2,0,123,90,302,31,0,1931,841,236,511,1000,50.81,913,302,300,5763,245,20,21,1,3750000,1994,N
johnsch04,1188,465,940,211,570,6,10,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1160,1108,29158,568,51,107,2,9000000,2004,N
finlest01,2583,1443,2548,449,1167,320,118,69,0,0,1,0,0,0,0,0,1,0,0,0,2488,2300,62156,134,72,38,2,7000000,2006,N
bartobo01,393,54,237,31,66,3,6,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380,317,8454,185,28,30,NULL,NULL,NULL,N
linzyfr01,516,5,18,0,3,0,0,0,62,57,516,0,111,790,259,35,282,358,39.17,315,516,2,2450,236,9,17,NULL,NULL,NULL,N
brownga01,1051,330,582,78,322,30,8,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,429,388,9646,23,17,3,NULL,NULL,NULL,N
cuyleki01,1879,1305,2299,394,1065,328,27,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1807,0,0,191,121,44,1,NULL,NULL,Y
robinbr01,2896,1232,2848,482,1357,28,22,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2900,2790,75256,6220,264,621,15,NULL,NULL,Y
leiteal01,419,15,45,7,16,0,0,0,162,132,419,16,2,2152,1010,198,1163,1974,112.52000000000001,1101,419,382,7173,286,14,25,2,10295600,2004,N
cranddo01,500,109,253,35,126,9,0,0,102,62,302,91,25,1538,502,52,379,606,55.76,669,386,50,1641,609,44,29,NULL,NULL,NULL,N
morriha02,1246,535,1216,246,513,45,24,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1043,938,24947,686,53,670,NULL,3300000,1995,N
seligbu99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
kleinch01,1753,1168,2076,398,1201,79,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1601,0,0,194,135,39,2,NULL,NULL,Y
boyerke01,2034,1104,2143,318,1141,105,77,97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1992,1910,50711,3737,274,417,7,NULL,NULL,N
morgajo02,2649,1650,2517,449,1133,689,162,76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2546,2489,65052,6969,245,1505,10,NULL,NULL,Y
mcgratu01,826,14,39,7,18,0,0,0,96,92,824,5,180,1318,528,108,582,1109,65.65,597,824,39,4545,219,23,16,2,NULL,NULL,N
singlke01,2082,985,2029,317,1065,21,36,125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1538,1514,38719,82,57,17,3,NULL,NULL,N
mcphebi01,2138,1684,2258,303,1072,568,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2134,0,56313,6923,796,1188,NULL,NULL,NULL,Y
careyma01,2476,1545,2665,419,800,738,92,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2421,2,51,339,235,86,NULL,NULL,NULL,Y
burnsge01,1853,1188,2077,362,611,383,139,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1845,0,0,198,128,42,NULL,NULL,NULL,N
whiteea01,548,107,264,23,98,3,0,0,218,185,541,226,11,3917,1726,192,1431,1350,74.58999999999999,2018,542,0,0,701,47,31,NULL,NULL,NULL,N
bahnsst01,575,22,56,8,19,0,0,0,146,149,574,73,20,2440,1013,223,924,1359,72.5,1127,574,327,7586,414,35,26,NULL,NULL,NULL,N
surhobj01,2313,1062,2326,440,1153,141,84,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2171,1977,52755,987,110,234,1,4833333,2001,N
colboji01,302,0,4,0,1,0,0,0,83,88,301,60,7,1619,675,153,475,688,45.69,750,301,204,4793,274,17,18,1,NULL,NULL,N
harrato01,2155,1115,1954,307,918,238,94,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2157,2024,53570,4965,279,765,4,700000,1986,N
cartega01,2296,1025,2092,371,1225,39,42,106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2272,2128,56744,1247,128,191,11,2198572,1989,Y
fernato01,2158,1057,2276,414,844,246,138,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2076,1998,52650,5544,196,1089,5,2300000,1993,N
kentje01,2298,1320,2461,560,1518,94,60,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2311,2215,57179,5918,236,1362,5,10000000,2004,N
mccarto01,1273,1066,1493,191,732,468,0,0,0,8,13,5,0,85,39,3,26,21,30.58,65,1296,0,33876,486,342,83,NULL,NULL,NULL,Y
keelewi01,2123,1719,2932,241,810,495,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2104,731,54078,363,167,66,NULL,NULL,NULL,Y
irwinch01,991,556,986,145,493,180,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,988,0,25419,2065,321,173,NULL,NULL,NULL,N
barrji01,481,28,83,15,31,2,0,0,101,112,454,64,12,2170,816,161,469,741,44.26,908,454,252,6195,388,26,22,NULL,NULL,NULL,N
weaveea99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
casege01,1226,785,1415,233,377,349,109,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1187,0,0,88,90,15,4,NULL,NULL,N
caminke01,1760,894,1710,348,983,88,39,112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1709,1661,43501,3141,255,299,3,4600000,1995,N
gonzalu01,2591,1412,2591,596,1439,128,87,150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2450,2374,62281,120,64,19,5,10673328,2006,N
roberda01,804,366,812,117,364,94,57,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,727,0,0,70,63,14,NULL,NULL,NULL,N
dayle99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
tananfr01,639,3,9,1,5,0,1,0,240,236,638,143,1,4063,1704,448,1255,2773,86.37,1910,638,616,12565,638,19,40,3,1900000,1991,N
vaughgr01,1731,1017,1475,284,1072,121,59,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1266,1241,31817,65,38,10,4,8750000,2002,N
howarel01,1605,619,1471,218,762,9,14,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1488,1374,36694,541,68,160,9,NULL,NULL,N
rivermi01,1468,785,1660,247,499,267,90,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1253,1196,31527,95,61,21,1,NULL,NULL,N
parrila01,1891,850,1789,360,992,30,36,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1466,1420,37391,1978,195,186,2,560619,1986,N
molitpa01,2683,1782,3319,605,1307,504,131,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1495,1481,38996,3241,208,664,7,4500000,1995,Y
burksel01,2000,1253,2107,402,1206,181,84,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1612,1559,40249,81,60,13,2,7166667,2003,N
hamilbi01,1594,1697,2164,242,742,914,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1587,0,41592,182,289,55,NULL,NULL,NULL,Y
crawfsa01,2517,1391,2961,458,1519,366,30,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2450,1052,41937,359,176,117,NULL,NULL,NULL,Y
ringji01,391,59,120,23,57,2,1,0,118,149,389,154,11,2545,1079,104,953,835,51.599999999999994,1326,389,0,0,659,25,30,NULL,NULL,NULL,N
leonabu99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
floodcu01,1759,851,1861,271,636,88,73,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1703,1561,42489,114,54,28,3,NULL,NULL,N
smithre06,1987,1123,2020,363,1092,137,86,115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1875,1845,47529,304,123,165,7,NULL,NULL,N
evansdw01,2606,1470,2446,483,1384,78,59,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2289,2169,57951,228,78,153,3,1600000,1988,N
mulhote01,687,26,69,13,23,1,1,0,124,142,685,46,5,2833,1262,293,681,1325,123.55999999999999,1396,685,332,7727,385,51,19,1,3350000,1994,N
schanwa01,1842,769,1506,264,710,121,49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1663,0,0,1565,271,163,NULL,NULL,NULL,N
thomsbo01,1779,903,1705,267,1026,38,20,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1700,587,16021,492,119,57,3,NULL,NULL,N
mcgowbi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
sutclri01,466,42,102,22,55,4,0,0,171,139,457,72,6,2662,1223,236,1081,1679,73.89999999999999,1324,457,392,8093,404,17,25,3,2500000,1993,N
hillpe99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
ferreri01,1884,687,1692,324,734,29,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1806,0,0,1127,135,139,8,NULL,NULL,Y
reesepe01,2166,1338,2170,330,885,232,45,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2129,546,14542,6131,407,1255,10,NULL,NULL,Y
grantmu01,667,80,135,25,65,2,1,0,145,119,571,89,53,2292,985,292,849,1267,64.89999999999999,1105,571,293,7324,376,19,40,2,NULL,NULL,N
kingmda01,1941,901,1575,240,1210,85,49,72,0,0,2,0,0,3,4,0,6,4,9,4,1407,1296,33418,693,174,408,3,1087500,1985,N
maglisa01,304,29,76,5,29,1,0,0,119,62,303,93,14,1591,603,169,562,862,46.44,684,303,114,2320,280,10,26,2,NULL,NULL,N
downibr01,2344,1188,2099,360,1073,50,44,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1460,1364,35469,373,51,33,1,1250000,1990,N
bedrost01,732,3,15,0,2,0,0,0,76,79,732,0,184,1026,447,114,518,921,52.18000000000001,496,732,46,3573,122,10,11,1,1450000,1990,N
terrybi01,1721,1120,2193,373,1078,56,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1594,0,0,1111,139,1334,3,NULL,NULL,Y
jossad01,296,46,118,21,51,10,0,0,160,97,286,234,5,1888,488,19,364,920,17.240000000000002,730,295,204,7134,848,36,24,NULL,NULL,NULL,Y
simsdu01,843,263,580,80,310,6,16,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,761,660,17682,360,72,81,NULL,NULL,NULL,N
chylane99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
dreyfba99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
nichobi01,1677,837,1484,272,948,27,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1471,0,0,118,67,20,5,NULL,NULL,N
johnto01,761,43,141,13,54,0,0,0,288,231,760,162,4,4783,1749,302,1259,2245,97.69,2017,760,700,14129,1028,49,69,4,600000,1985,N
krukjo01,1200,582,1170,199,592,58,31,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1109,1000,26195,401,42,415,3,2450000,1994,N
bicheda01,1704,934,1906,401,1141,152,73,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1553,1482,38680,128,80,38,4,7250000,1999,N
booneaa01,1152,519,1017,216,555,107,30,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1108,1017,27095,2033,139,259,1,3750000,2006,N
lowelmi01,1601,771,1619,394,952,30,14,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1525,1489,39101,2725,104,340,4,12500000,2010,N
